Pin Designator,Net Name
1,irq_fast_i[5]
2,irq_fast_i[4]
3,irq_fast_i[3]
4,irq_fast_i[2]
5,VSS
6,irq_fast_i[1]
7,irq_fast_i[0]
8,irq_nm_i
9,debug_req_i
10,double_fault_seen_o
11,VDD
12,fetch_enable_i
13,alert_minor_o
14,alert_major_internal_o
15,alert_major_bus_o
16,VSS
17,core_sleep_o
18,scan_rst_ni
19,scan_en
20,redundancy_sel_IF
21,redundancy_sel_ID
22,redundancy_sel_EX
23,VDD
24,redundancy_sel_LSU
25,redundancy_sel_WB
26,VSS
27,
28,
29,
30,
31,
32,
